clientnum,customer_age,dependent_count,gender,income_category,months_on_book,total_relationship_count,months_inactive_12_mon,credit_limit,total_revolving_bal,total_trans_amt,avg_open_to_buy,total_trans_ct,avg_utilization_ratio,status,card_category,education_level,marital_status
718455633,60,0,F,Unknown,55,4,3,7469.0,2517,16328,4952.0,124,0.337,Existing Customer,Gold,Graduate,Single
708974283,50,4,M,$60K - $80K,34,5,1,18142.0,0,15427,18142.0,95,0.0,Existing Customer,Blue,Graduate,Married
713293983,52,3,M,$60K - $80K,33,5,3,3388.0,2517,15313,871.0,91,0.743,Existing Customer,Blue,Post-Graduate,Divorced
714785508,49,2,M,$80K - $120K,40,4,3,34516.0,1313,15154,33203.0,99,0.038,Existing Customer,Silver,High School,Single
827318958,49,4,F,Less than $40K,45,5,3,9431.0,1785,14261,7646.0,99,0.189,Existing Customer,Blue,Unknown,Single
718496283,42,1,F,Unknown,31,6,2,30770.0,2228,15998,28542.0,121,0.072,Existing Customer,Silver,College,Single
710939283,45,3,F,$40K - $60K,36,3,2,4209.0,1300,16078,2909.0,105,0.309,Existing Customer,Blue,Uneducated,Divorced
770824833,32,1,M,$40K - $60K,19,2,3,3657.0,1135,16236,2522.0,94,0.31,Existing Customer,Blue,Graduate,Divorced
779082633,30,2,M,$60K - $80K,13,3,2,4107.0,979,14596,3128.0,104,0.238,Existing Customer,Blue,Uneducated,Single
720515883,57,1,F,Less than $40K,46,4,3,3638.0,0,16469,3638.0,115,0.0,Existing Customer,Blue,Graduate,Married
747885858,39,2,F,Less than $40K,31,5,3,8325.0,2048,14571,6277.0,91,0.246,Existing Customer,Blue,Graduate,Single
779140533,49,2,M,$120K +,34,3,6,27124.0,2311,15195,24813.0,121,0.085,Existing Customer,Blue,Doctorate,Married
716619558,38,0,F,Less than $40K,36,4,3,13747.0,1941,16401,11806.0,119,0.141,Existing Customer,Silver,High School,Single
788633733,36,3,M,$60K - $80K,13,4,3,28174.0,1173,16258,27001.0,108,0.042,Existing Customer,Silver,Graduate,Married
715291908,31,1,M,$40K - $60K,36,3,1,11109.0,2045,13988,9064.0,92,0.184,Existing Customer,Blue,College,Single
716454858,35,2,F,Less than $40K,28,6,1,4014.0,2266,14257,1748.0,94,0.565,Existing Customer,Blue,Graduate,Married
720539583,46,4,M,$60K - $80K,31,4,1,21226.0,1202,14103,20024.0,96,0.057,Existing Customer,Blue,Unknown,Single
739021908,56,2,F,$40K - $60K,49,3,3,3681.0,0,13222,3681.0,112,0.0,Existing Customer,Blue,Unknown,Married
711289533,39,4,M,$80K - $120K,32,5,3,26710.0,1681,14043,25029.0,117,0.063,Existing Customer,Blue,Post-Graduate,Single
716464533,32,1,F,Less than $40K,36,4,3,9550.0,2517,13783,7033.0,116,0.264,Existing Customer,Blue,Graduate,Married
717482658,55,2,M,$80K - $120K,36,3,2,18022.0,0,14485,18022.0,106,0.0,Existing Customer,Blue,High School,Single
712246983,50,4,M,$80K - $120K,43,2,2,16748.0,2413,15338,14335.0,121,0.144,Existing Customer,Blue,High School,Married
713159133,32,2,F,Less than $40K,23,4,2,14143.0,1472,13785,12671.0,117,0.104,Existing Customer,Silver,High School,Single
717991533,44,2,M,$40K - $60K,36,3,3,3843.0,1460,16461,2383.0,105,0.38,Existing Customer,Blue,Uneducated,Married
797641683,40,3,M,$80K - $120K,34,4,3,14840.0,2043,16256,12797.0,111,0.138,Existing Customer,Blue,Uneducated,Married
720105933,48,3,M,$40K - $60K,35,3,5,11427.0,2307,15243,9120.0,107,0.202,Existing Customer,Blue,Uneducated,Divorced
804670758,48,5,F,Unknown,43,4,3,20974.0,2249,15903,18725.0,121,0.107,Existing Customer,Blue,Unknown,Divorced
818987958,43,4,M,$40K - $60K,38,5,1,3771.0,0,14662,3771.0,125,0.0,Existing Customer,Blue,Graduate,Unknown
824160333,56,2,M,$120K +,52,6,2,23362.0,1453,15399,21909.0,116,0.062,Existing Customer,Blue,High School,Unknown
717928308,40,1,F,Less than $40K,34,5,2,13669.0,1774,15772,11895.0,130,0.13,Existing Customer,Silver,Uneducated,Single
788890533,54,2,M,$80K - $120K,39,4,1,34516.0,2305,13756,32211.0,106,0.067,Existing Customer,Silver,College,Married
779692608,36,1,M,$60K - $80K,19,6,3,9764.0,0,15097,9764.0,115,0.0,Existing Customer,Blue,Uneducated,Married
718140783,47,4,M,$60K - $80K,36,4,5,10585.0,1749,18484,8836.0,108,0.165,Existing Customer,Blue,Unknown,Married
714465558,41,4,M,$120K +,36,3,1,34516.0,2205,15033,32311.0,98,0.064,Existing Customer,Silver,Unknown,Married
804431283,57,1,F,Less than $40K,52,5,1,7882.0,1101,14651,6781.0,120,0.14,Existing Customer,Blue,Graduate,Married
715199808,39,3,F,Unknown,30,6,3,33905.0,2070,15335,31835.0,99,0.061,Existing Customer,Silver,Graduate,Unknown
758802333,40,2,M,$120K +,33,3,1,20891.0,1213,14641,19678.0,117,0.058,Existing Customer,Blue,Graduate,Single
720237408,59,1,M,$80K - $120K,49,4,2,22715.0,707,15004,22008.0,117,0.031,Existing Customer,Blue,Doctorate,Single
713787333,46,2,M,Less than $40K,36,5,1,3818.0,1142,14731,2676.0,113,0.299,Existing Customer,Blue,High School,Single
721005108,41,0,M,$40K - $60K,29,3,2,6991.0,1384,14994,5607.0,104,0.198,Existing Customer,Blue,College,Married
809589783,41,4,M,$40K - $60K,36,3,3,16268.0,817,13969,15451.0,120,0.05,Existing Customer,Silver,Post-Graduate,Married
778444908,57,2,M,$120K +,39,4,2,34516.0,1444,16392,33072.0,116,0.042,Existing Customer,Silver,Graduate,Married
768728508,45,5,F,Less than $40K,39,6,3,15987.0,1096,14209,14891.0,103,0.069,Existing Customer,Gold,Doctorate,Married
789937683,37,3,M,$40K - $60K,28,4,1,3645.0,701,15559,2944.0,120,0.192,Existing Customer,Blue,Post-Graduate,Married
711788583,61,1,F,Less than $40K,36,3,2,3466.0,1444,15075,2022.0,124,0.417,Existing Customer,Blue,Graduate,Single
819196158,49,2,F,Less than $40K,44,5,2,9797.0,998,15013,8799.0,116,0.102,Existing Customer,Blue,Unknown,Single
710207208,31,1,F,Less than $40K,18,3,1,3399.0,1800,13148,1599.0,121,0.53,Existing Customer,Blue,Unknown,Single
713994108,40,5,M,$60K - $80K,33,3,1,4155.0,1315,15851,2840.0,128,0.316,Existing Customer,Blue,High School,Married
778745058,50,3,M,$80K - $120K,41,2,2,34516.0,0,15059,34516.0,118,0.0,Existing Customer,Silver,High School,Single
721455558,56,0,M,$60K - $80K,44,1,3,6828.0,1859,14713,4969.0,104,0.272,Existing Customer,Blue,Graduate,Single
769206483,58,3,M,$120K +,52,3,3,15733.0,2101,13986,13632.0,97,0.134,Existing Customer,Blue,Unknown,Married
769587258,38,3,M,$60K - $80K,32,4,2,30082.0,1671,15240,28411.0,126,0.056,Existing Customer,Silver,College,Single
712080333,46,2,M,$120K +,34,3,2,3659.0,1381,16252,2278.0,112,0.377,Existing Customer,Blue,High School,Divorced
719934783,43,3,M,$80K - $120K,27,4,2,3676.0,673,14651,3003.0,105,0.183,Existing Customer,Blue,Doctorate,Married
709589208,53,0,M,$60K - $80K,35,3,1,17721.0,596,14409,17125.0,83,0.034,Existing Customer,Blue,Graduate,Single
714860808,59,1,F,Less than $40K,39,5,3,4404.0,2272,15709,2132.0,93,0.516,Existing Customer,Blue,Graduate,Single
773185833,49,3,M,$60K - $80K,42,3,1,34516.0,0,15095,34516.0,102,0.0,Existing Customer,Gold,High School,Married
715923408,30,0,F,Less than $40K,19,4,2,4184.0,1254,14999,2930.0,110,0.3,Existing Customer,Blue,College,Married
778956033,51,1,M,$80K - $120K,32,3,2,34516.0,1549,15151,32967.0,104,0.045,Existing Customer,Blue,Graduate,Married
712260633,47,5,F,Unknown,36,4,1,26923.0,2461,13643,24462.0,94,0.091,Existing Customer,Blue,Doctorate,Single
720971358,59,0,M,$80K - $120K,47,5,3,26812.0,1491,14838,25321.0,110,0.056,Existing Customer,Blue,High School,Single
719701383,44,4,M,$60K - $80K,32,4,3,5175.0,0,14304,5175.0,99,0.0,Existing Customer,Blue,Unknown,Married
764316708,30,1,F,Less than $40K,23,3,2,3955.0,2352,16423,1603.0,109,0.595,Existing Customer,Blue,High School,Single
715545933,43,5,M,$120K +,36,6,2,22355.0,2179,14268,20176.0,99,0.097,Existing Customer,Blue,Graduate,Married
780079833,43,3,M,$60K - $80K,28,3,3,5479.0,1183,14728,4296.0,126,0.216,Existing Customer,Blue,Graduate,Divorced
719941533,32,1,F,Less than $40K,20,3,1,5497.0,1735,16266,3762.0,124,0.316,Existing Customer,Blue,Graduate,Married
715544883,39,1,M,Less than $40K,30,4,3,14135.0,630,13703,13505.0,99,0.045,Existing Customer,Silver,Graduate,Married
710122458,38,2,M,$60K - $80K,36,5,3,31546.0,2057,15311,29489.0,108,0.065,Existing Customer,Silver,High School,Single
713833233,49,5,M,$80K - $120K,30,3,3,34516.0,1768,15134,32748.0,124,0.051,Existing Customer,Silver,Uneducated,Married
711686658,48,5,M,$80K - $120K,40,6,2,34516.0,1417,16579,33099.0,109,0.041,Existing Customer,Silver,High School,Married
708964683,48,4,F,Unknown,36,3,2,3310.0,0,14542,3310.0,89,0.0,Existing Customer,Blue,College,Unknown
797228883,46,2,M,$40K - $60K,40,3,3,3981.0,0,14340,3981.0,114,0.0,Existing Customer,Blue,High School,Married
780097533,48,3,M,$80K - $120K,33,4,1,10292.0,0,15148,10292.0,111,0.0,Existing Customer,Blue,Doctorate,Divorced
711834708,55,4,M,$80K - $120K,40,4,2,4047.0,1482,16191,2565.0,102,0.366,Existing Customer,Blue,College,Married
785038908,43,0,F,Less than $40K,37,3,1,6380.0,1160,17119,5220.0,124,0.182,Existing Customer,Blue,Graduate,Married
720001758,42,1,F,Less than $40K,34,5,1,3534.0,1175,13588,2359.0,94,0.332,Existing Customer,Blue,Graduate,Single
778428108,36,1,F,Less than $40K,16,6,5,6091.0,1184,17437,4907.0,113,0.194,Existing Customer,Blue,Graduate,Single
715268508,42,3,M,$40K - $60K,36,3,2,23981.0,1399,14840,22582.0,125,0.058,Existing Customer,Gold,Graduate,Married
788741733,53,1,F,Less than $40K,32,4,2,7832.0,1784,14614,6048.0,106,0.228,Existing Customer,Blue,Graduate,Married
717355533,56,3,M,$120K +,44,3,1,34516.0,1307,13759,33209.0,120,0.038,Existing Customer,Blue,Graduate,Single
712128258,49,4,F,Less than $40K,40,5,3,13704.0,2127,15872,11577.0,116,0.155,Existing Customer,Silver,High School,Single
735825258,39,2,M,Less than $40K,32,4,1,4423.0,1643,15467,2780.0,112,0.371,Existing Customer,Blue,High School,Single
818712633,41,3,F,Less than $40K,36,4,6,4133.0,1067,16100,3066.0,119,0.258,Existing Customer,Blue,Graduate,Single
709831983,57,2,M,$120K +,46,3,2,34516.0,1244,15176,33272.0,126,0.036,Existing Customer,Blue,Uneducated,Single
789398733,56,3,M,$120K +,46,3,3,5270.0,779,16179,4491.0,105,0.148,Existing Customer,Blue,Graduate,Married
716850558,48,4,M,$60K - $80K,32,5,1,34516.0,1285,15279,33231.0,122,0.037,Existing Customer,Gold,Graduate,Unknown
717316008,38,2,M,$120K +,36,6,2,3782.0,0,14977,3782.0,117,0.0,Existing Customer,Blue,Unknown,Married
767348733,56,2,M,$60K - $80K,49,3,3,4058.0,793,15865,3265.0,105,0.195,Existing Customer,Blue,Unknown,Married
779900808,32,0,M,$60K - $80K,16,2,3,21551.0,0,14950,21551.0,94,0.0,Existing Customer,Blue,College,Single
719900733,60,1,M,$40K - $60K,47,3,1,9805.0,1007,14641,8798.0,95,0.103,Existing Customer,Blue,High School,Married
816517683,38,2,F,Less than $40K,33,4,3,7530.0,1336,14719,6194.0,115,0.177,Existing Customer,Blue,Doctorate,Married
755305683,45,5,M,$60K - $80K,38,5,1,8983.0,0,15163,8983.0,124,0.0,Existing Customer,Blue,Graduate,Married
715769958,53,3,F,$40K - $60K,39,3,2,4855.0,1912,14969,2943.0,104,0.394,Existing Customer,Blue,Unknown,Married
715713408,55,2,M,Less than $40K,46,3,5,15987.0,0,15853,15987.0,117,0.0,Existing Customer,Gold,Graduate,Married
708942408,46,3,F,$40K - $60K,36,3,2,7020.0,1784,16937,5236.0,116,0.254,Existing Customer,Blue,Uneducated,Single
709578258,40,3,F,Less than $40K,33,4,3,3804.0,1917,14321,1887.0,102,0.504,Existing Customer,Blue,Uneducated,Single
718043583,50,2,M,$120K +,40,5,3,21794.0,1368,15111,20426.0,116,0.063,Existing Customer,Blue,Uneducated,Single
715186608,43,4,M,$80K - $120K,35,3,2,3304.0,2517,14565,787.0,120,0.762,Existing Customer,Blue,Graduate,Married
708447858,59,2,F,Less than $40K,36,6,3,3850.0,0,15107,3850.0,117,0.0,Existing Customer,Blue,Uneducated,Married
718071933,49,1,M,$40K - $60K,36,4,2,4158.0,1889,15842,2269.0,130,0.454,Existing Customer,Blue,Graduate,Married
771217758,44,2,F,Less than $40K,31,3,2,4182.0,2028,16920,2154.0,114,0.485,Existing Customer,Blue,High School,Single
721210158,29,2,M,$40K - $60K,17,3,1,4626.0,1232,14740,3394.0,102,0.266,Existing Customer,Blue,College,Married
788779983,58,2,M,$80K - $120K,39,4,2,3742.0,2517,16401,1225.0,121,0.673,Existing Customer,Blue,Post-Graduate,Married
766273533,53,2,M,$80K - $120K,46,3,6,17190.0,1736,15055,15454.0,117,0.101,Existing Customer,Blue,Uneducated,Unknown
718655808,44,3,F,Less than $40K,36,3,3,12944.0,1200,16161,11744.0,105,0.093,Existing Customer,Silver,Uneducated,Married
817035108,31,2,M,Less than $40K,14,4,3,6933.0,1870,15585,5063.0,115,0.27,Existing Customer,Blue,Graduate,Single
747551658,47,3,M,$80K - $120K,40,5,3,34516.0,1371,15930,33145.0,123,0.04,Existing Customer,Silver,High School,Unknown
771982083,44,4,M,$80K - $120K,33,3,1,4552.0,1144,14418,3408.0,104,0.251,Existing Customer,Blue,Doctorate,Married
717642633,51,2,M,$60K - $80K,40,3,3,3750.0,1801,17995,1949.0,116,0.48,Existing Customer,Blue,Graduate,Married
772721208,50,2,M,$60K - $80K,40,4,3,17655.0,1720,16293,15935.0,120,0.097,Existing Customer,Blue,High School,Single
714385983,57,2,F,Less than $40K,36,5,3,8224.0,1239,16319,6985.0,124,0.151,Existing Customer,Blue,Uneducated,Single
712516608,43,3,M,$80K - $120K,36,6,2,3946.0,1275,14822,2671.0,96,0.323,Existing Customer,Blue,Graduate,Married
714725883,41,4,F,$40K - $60K,36,4,1,5654.0,2470,15123,3184.0,111,0.437,Existing Customer,Blue,Graduate,Divorced
709398708,40,3,M,$60K - $80K,36,3,1,16268.0,2517,15925,13751.0,124,0.155,Existing Customer,Blue,High School,Divorced
715090008,45,4,M,$60K - $80K,36,2,3,28564.0,2517,14875,26047.0,107,0.088,Existing Customer,Silver,Graduate,Single
709159308,42,4,F,Less than $40K,30,3,1,6172.0,1212,16622,4960.0,99,0.196,Existing Customer,Blue,High School,Single
711348033,50,2,M,$40K - $60K,40,4,3,5435.0,1243,16202,4192.0,117,0.229,Existing Customer,Blue,Graduate,Married
788230158,29,1,M,$40K - $60K,20,3,1,16496.0,1409,16715,15087.0,126,0.085,Existing Customer,Silver,Unknown,Married
718170033,42,4,F,Unknown,23,4,1,8348.0,0,15905,8348.0,111,0.0,Existing Customer,Blue,Uneducated,Married
718161708,46,4,F,Less than $40K,34,5,1,7562.0,1500,14908,6062.0,100,0.198,Existing Customer,Blue,Graduate,Married
717714633,49,3,M,$120K +,38,4,3,14938.0,0,15277,14938.0,131,0.0,Existing Customer,Gold,Uneducated,Married
824150733,43,2,M,$80K - $120K,39,3,1,34516.0,1987,16177,32529.0,122,0.058,Existing Customer,Silver,High School,Married
713768358,45,4,M,$40K - $60K,35,3,2,7935.0,888,15380,7047.0,122,0.112,Existing Customer,Blue,Graduate,Single
709188108,45,2,M,$60K - $80K,33,4,2,34516.0,1529,13940,32987.0,105,0.044,Existing Customer,Silver,Graduate,Single
712296408,36,3,F,$40K - $60K,22,5,3,12958.0,2273,15681,10685.0,96,0.175,Existing Customer,Blue,Unknown,Married
719106783,52,1,M,$80K - $120K,41,4,1,4103.0,1972,16344,2131.0,118,0.481,Existing Customer,Blue,High School,Single
719574033,38,1,M,$60K - $80K,28,2,2,21906.0,0,15349,21906.0,119,0.0,Existing Customer,Blue,High School,Single
716123283,59,1,M,$60K - $80K,48,3,1,7288.0,0,14873,7288.0,120,0.0,Existing Customer,Blue,Unknown,Single
789023508,46,3,M,$80K - $120K,33,4,1,34516.0,1099,15490,33417.0,110,0.032,Existing Customer,Blue,Unknown,Married
710005683,56,2,M,$80K - $120K,46,3,3,12540.0,1696,16518,10844.0,115,0.135,Existing Customer,Blue,College,Single
801036033,31,0,M,$40K - $60K,25,3,2,4493.0,1388,17744,3105.0,104,0.309,Existing Customer,Blue,High School,Single
709094358,51,1,F,Less than $40K,41,4,2,8900.0,798,16737,8102.0,88,0.09,Existing Customer,Blue,Graduate,Single
719848008,39,2,M,$60K - $80K,36,4,2,29808.0,0,16098,29808.0,128,0.0,Existing Customer,Silver,Graduate,Unknown
718372458,42,2,M,$40K - $60K,30,3,2,3735.0,1723,14501,2012.0,92,0.461,Existing Customer,Blue,Graduate,Unknown
720608658,33,1,F,Less than $40K,36,5,3,8398.0,1875,16706,6523.0,123,0.223,Existing Customer,Blue,Uneducated,Single
715474083,51,3,M,$60K - $80K,36,3,2,29663.0,1743,14638,27920.0,93,0.059,Existing Customer,Silver,Graduate,Single
717494358,58,0,F,Less than $40K,48,2,2,4299.0,1334,15068,2965.0,123,0.31,Existing Customer,Blue,Graduate,Single
780613758,47,5,M,Less than $40K,35,4,3,4165.0,0,17093,4165.0,111,0.0,Existing Customer,Blue,High School,Single
718225683,56,1,M,$80K - $120K,49,5,2,34516.0,1091,15274,33425.0,108,0.032,Existing Customer,Silver,Graduate,Single
710734308,49,1,M,$60K - $80K,40,6,3,6481.0,1569,15937,4912.0,119,0.242,Existing Customer,Blue,Graduate,Single
720841533,29,0,M,Less than $40K,15,3,1,4700.0,0,14723,4700.0,96,0.0,Existing Customer,Blue,Graduate,Married
712210458,38,1,M,$40K - $60K,36,2,3,5639.0,1558,16628,4081.0,109,0.276,Existing Customer,Blue,Uneducated,Single
714109308,46,5,M,$80K - $120K,36,1,2,13187.0,2241,15354,10946.0,112,0.17,Existing Customer,Blue,College,Single
712503408,57,2,M,$80K - $120K,40,6,3,17925.0,1909,17498,16016.0,111,0.106,Existing Customer,Blue,Graduate,Married
710841183,54,1,M,$60K - $80K,34,5,2,13940.0,2109,15577,11831.0,114,0.151,Existing Customer,Blue,High School,Single
713899383,56,1,F,Less than $40K,50,4,1,3688.0,606,14596,3082.0,120,0.164,Existing Customer,Blue,Graduate,Single
772366833,50,2,M,$40K - $60K,40,3,2,4003.0,1851,15476,2152.0,117,0.462,Existing Customer,Blue,Graduate,Single
784725333,41,3,M,$40K - $60K,33,4,2,4470.0,680,931,3790.0,18,0.152,Existing Customer,Blue,High School,Married
811604133,47,4,F,Less than $40K,36,3,3,2492.0,1560,1126,932.0,23,0.626,Existing Customer,Blue,Unknown,Single
789124683,54,2,M,$80K - $120K,42,4,2,12217.0,0,1110,12217.0,21,0.0,Existing Customer,Blue,Unknown,Married
771071958,41,3,F,Less than $40K,28,6,1,7768.0,1669,1051,6099.0,22,0.215,Existing Customer,Blue,Graduate,Single
720466383,59,1,M,$40K - $60K,46,4,1,14784.0,1374,1197,13410.0,23,0.093,Existing Customer,Blue,High School,Unknown
804424383,63,1,M,$60K - $80K,56,3,3,10215.0,1010,1904,9205.0,40,0.099,Existing Customer,Blue,Unknown,Married
718813833,44,3,F,Unknown,34,5,2,10100.0,0,1052,10100.0,18,0.0,Existing Customer,Blue,Uneducated,Single
806624208,47,4,M,$40K - $60K,42,6,0,4785.0,1362,1045,3423.0,38,0.285,Existing Customer,Blue,High School,Married
778348233,53,3,M,$80K - $120K,33,3,2,2753.0,1811,1038,942.0,25,0.658,Existing Customer,Blue,Unknown,Married
712991808,53,2,M,$60K - $80K,48,2,5,2451.0,1690,1596,761.0,26,0.69,Existing Customer,Blue,Uneducated,Married
709029408,41,4,M,$60K - $80K,36,4,1,8923.0,2517,1589,6406.0,24,0.282,Existing Customer,Blue,Graduate,Married
788658483,53,2,F,Less than $40K,38,5,2,2650.0,1490,1411,1160.0,28,0.562,Existing Customer,Blue,College,Married
787937058,58,0,M,$80K - $120K,49,6,2,12555.0,1696,1291,10859.0,24,0.135,Existing Customer,Blue,Graduate,Married
715318008,55,1,F,Less than $40K,36,4,2,3520.0,1914,1407,1606.0,43,0.544,Existing Customer,Blue,College,Single
713962233,55,3,F,Less than $40K,36,6,2,3035.0,2298,1877,737.0,37,0.757,Existing Customer,Blue,Graduate,Married
785432733,42,4,F,Less than $40K,36,2,3,15433.0,0,966,15433.0,22,0.0,Existing Customer,Gold,High School,Married
715190283,57,1,F,$40K - $60K,49,3,3,3672.0,886,1464,2786.0,28,0.241,Existing Customer,Blue,Graduate,Unknown
827111283,45,3,M,$80K - $120K,41,2,2,32426.0,578,1109,31848.0,28,0.018,Existing Customer,Blue,Graduate,Single
758551608,51,2,M,$40K - $60K,44,4,1,6205.0,2204,1347,4001.0,28,0.355,Existing Customer,Blue,Unknown,Married
773146383,50,1,F,$40K - $60K,43,3,2,17304.0,2517,1756,14787.0,33,0.145,Existing Customer,Silver,College,Single
778493808,49,3,M,$60K - $80K,37,5,2,3906.0,0,1756,3906.0,32,0.0,Existing Customer,Blue,High School,Married
720572508,38,4,F,Unknown,28,2,3,9830.0,2055,1042,7775.0,23,0.209,Existing Customer,Blue,Graduate,Single
712661433,49,4,M,$80K - $120K,30,3,2,34516.0,0,1444,34516.0,28,0.0,Existing Customer,Blue,Uneducated,Single
789172683,56,2,M,$60K - $80K,45,6,2,2283.0,1430,1741,853.0,27,0.626,Existing Customer,Blue,Doctorate,Married
738406533,59,1,M,$40K - $60K,52,3,2,2548.0,2020,1719,528.0,27,0.793,Existing Customer,Blue,Doctorate,Married
799723908,46,3,M,$80K - $120K,40,4,3,19458.0,1435,1217,18023.0,27,0.074,Existing Customer,Blue,High School,Married
771490833,52,1,M,$80K - $120K,40,5,1,4745.0,1227,1140,3518.0,40,0.259,Existing Customer,Blue,College,Single
720756708,52,3,F,Less than $40K,41,6,3,2622.0,1549,1878,1073.0,30,0.591,Existing Customer,Blue,Unknown,Married
711525033,66,0,F,Less than $40K,54,3,4,3171.0,2179,1946,992.0,38,0.687,Existing Customer,Blue,High School,Married
712813458,49,2,M,$120K +,36,4,2,19763.0,2517,1414,17246.0,35,0.127,Existing Customer,Blue,Unknown,Married
717891558,49,4,F,Less than $40K,36,6,4,3298.0,2200,1052,1098.0,32,0.667,Existing Customer,Blue,Graduate,Unknown
716632758,49,3,F,Less than $40K,36,2,2,2802.0,2363,1295,439.0,40,0.843,Existing Customer,Blue,Graduate,Single
768563658,56,2,M,$40K - $60K,50,4,2,4458.0,1880,1424,2578.0,29,0.422,Existing Customer,Blue,Uneducated,Married
711427458,44,5,F,Unknown,35,4,1,6273.0,978,1359,5295.0,25,0.156,Existing Customer,Blue,Graduate,Married
714091983,42,2,M,$60K - $80K,34,4,4,3336.0,1753,1168,1583.0,27,0.525,Existing Customer,Blue,High School,Single
787584108,55,3,M,$80K - $120K,47,4,2,3436.0,2016,1097,1420.0,33,0.587,Existing Customer,Blue,Unknown,Married
711481533,39,1,M,$60K - $80K,33,5,3,5926.0,1251,1316,4675.0,28,0.211,Existing Customer,Blue,High School,Divorced
710082708,44,4,M,$120K +,32,2,4,23957.0,2102,1276,21855.0,26,0.088,Existing Customer,Blue,Post-Graduate,Single
